User_ID,Is_Response
id81929,not happy
id81930,happy
id81931,not happy
id81932,not happy
id81933,happy
id81934,not happy
id81935,not happy
id81936,not happy
id81937,not happy
id81938,not happy
id81939,not happy
id81940,not happy
id81941,not happy
id81942,not happy
id81943,not happy
id81944,not happy
id81945,happy
id81946,not happy
id81947,not happy
id81948,happy
id81949,not happy
id81950,not happy
id81951,not happy
id81952,not happy
id81953,not happy
id81954,happy
id81955,not happy
id81956,happy
id81957,not happy
id81958,not happy
id81959,happy
id81960,not happy
id81961,not happy
id81962,not happy
id81963,not happy
id81964,not happy
id81965,not happy
id81966,not happy
id81967,not happy
id81968,not happy
id81969,not happy
id81970,not happy
id81971,not happy
id81972,not happy
id81973,not happy
id81974,not happy
id81975,happy
id81976,not happy
id81977,not happy
id81978,happy
id81979,happy
id81980,not happy
id81981,not happy
id81982,not happy
id81983,not happy
id81984,not happy
id81985,not happy
id81986,not happy
id81987,not happy
id81988,not happy
id81989,not happy
id81990,not happy
id81991,not happy
id81992,happy
id81993,not happy
id81994,not happy
id81995,not happy
id81996,happy
id81997,not happy
id81998,not happy
id81999,happy
id82000,not happy
id82001,happy
id82002,not happy
id82003,not happy
id82004,not happy
id82005,not happy
id82006,not happy
id82007,not happy
id82008,happy
id82009,not happy
id82010,not happy
id82011,not happy
id82012,not happy
id82013,not happy
id82014,not happy
id82015,not happy
id82016,happy
id82017,not happy
id82018,not happy
id82019,not happy
id82020,not happy
id82021,not happy
id82022,not happy
id82023,not happy
id82024,not happy
id82025,happy
id82026,not happy
id82027,not happy
id82028,not happy
id82029,not happy
id82030,not happy
id82031,not happy
id82032,not happy
id82033,not happy
id82034,not happy
id82035,not happy
id82036,not happy
id82037,happy
id82038,not happy
id82039,not happy
id82040,not happy
id82041,not happy
id82042,not happy
id82043,not happy
id82044,not happy
id82045,not happy
id82046,not happy
id82047,not happy
id82048,not happy
id82049,not happy
id82050,not happy
id82051,not happy
id82052,not happy
id82053,not happy
id82054,not happy
id82055,not happy
id82056,not happy
id82057,not happy
id82058,not happy
id82059,not happy
id82060,not happy
id82061,not happy
id82062,not happy
id82063,not happy
id82064,not happy
id82065,not happy
id82066,not happy
id82067,not happy
id82068,not happy
id82069,not happy
id82070,not happy
id82071,not happy
id82072,not happy
id82073,not happy
id82074,not happy
id82075,not happy
id82076,not happy
id82077,not happy
id82078,not happy
id82079,not happy
id82080,not happy
id82081,not happy
id82082,not happy
id82083,not happy
id82084,not happy
id82085,not happy
id82086,not happy
id82087,not happy
id82088,not happy
id82089,not happy
id82090,not happy
id82091,not happy
id82092,not happy
id82093,not happy
id82094,not happy
id82095,not happy
id82096,not happy
id82097,not happy
id82098,not happy
id82099,not happy
id82100,not happy
id82101,not happy
id82102,not happy
id82103,happy
id82104,not happy
id82105,not happy
id82106,not happy
id82107,not happy
id82108,not happy
id82109,not happy
id82110,not happy
id82111,not happy
id82112,happy
id82113,not happy
id82114,not happy
id82115,not happy
id82116,not happy
id82117,not happy
id82118,not happy
id82119,not happy
id82120,not happy
id82121,not happy
id82122,not happy
id82123,not happy
id82124,happy
id82125,not happy
id82126,not happy
id82127,not happy
id82128,not happy
id82129,happy
id82130,not happy
id82131,not happy
id82132,not happy
id82133,happy
id82134,not happy
id82135,not happy
id82136,not happy
id82137,happy
id82138,not happy
id82139,happy
id82140,not happy
id82141,not happy
id82142,not happy
id82143,not happy
id82144,not happy
id82145,not happy
id82146,not happy
id82147,not happy
id82148,happy
id82149,not happy
id82150,not happy
id82151,not happy
id82152,not happy
id82153,not happy
id82154,not happy
id82155,not happy
id82156,not happy
id82157,happy
id82158,not happy
id82159,not happy
id82160,not happy
id82161,not happy
id82162,happy
id82163,not happy
id82164,not happy
id82165,not happy
id82166,not happy
id82167,not happy
id82168,not happy
id82169,not happy
id82170,not happy
id82171,not happy
id82172,not happy
id82173,not happy
id82174,not happy
id82175,not happy
id82176,not happy
id82177,happy
id82178,not happy
id82179,happy
id82180,not happy
id82181,happy
id82182,not happy
id82183,not happy
id82184,not happy
id82185,not happy
id82186,not happy
id82187,not happy
id82188,happy
id82189,not happy
id82190,not happy
id82191,not happy
id82192,not happy
id82193,happy
id82194,not happy
id82195,happy
id82196,not happy
id82197,not happy
id82198,not happy
id82199,not happy
id82200,not happy
id82201,not happy
id82202,not happy
id82203,not happy
id82204,happy
id82205,not happy
id82206,not happy
id82207,happy
id82208,not happy
id82209,not happy
id82210,happy
id82211,not happy
id82212,not happy
id82213,not happy
id82214,happy
id82215,not happy
id82216,not happy
id82217,not happy
id82218,not happy
id82219,not happy
id82220,not happy
id82221,not happy
id82222,not happy
id82223,not happy
id82224,not happy
id82225,not happy
id82226,not happy
id82227,not happy
id82228,not happy
id82229,not happy
id82230,happy
id82231,not happy
id82232,not happy
id82233,not happy
id82234,happy
id82235,not happy
id82236,happy
id82237,happy
id82238,happy
id82239,not happy
id82240,not happy
id82241,not happy
id82242,happy
id82243,not happy
id82244,not happy
id82245,not happy
id82246,not happy
id82247,not happy
id82248,happy
id82249,not happy
id82250,not happy
id82251,happy
id82252,not happy
id82253,not happy
id82254,not happy
id82255,not happy
id82256,not happy
id82257,not happy
id82258,not happy
id82259,not happy
id82260,not happy
id82261,not happy
id82262,not happy
id82263,not happy
id82264,not happy
id82265,not happy
id82266,not happy
id82267,not happy
id82268,not happy
id82269,not happy
id82270,not happy
id82271,happy
id82272,not happy
id82273,not happy
id82274,not happy
id82275,not happy
id82276,not happy
id82277,not happy
id82278,not happy
id82279,not happy
id82280,not happy
id82281,not happy
id82282,not happy
id82283,not happy
id82284,not happy
id82285,not happy
id82286,not happy
id82287,not happy
id82288,happy
id82289,not happy
id82290,happy
id82291,not happy
id82292,not happy
id82293,not happy
id82294,happy
id82295,not happy
id82296,happy
id82297,not happy
id82298,not happy
id82299,not happy
id82300,not happy
id82301,not happy
id82302,not happy
id82303,happy
id82304,not happy
id82305,not happy
id82306,not happy
id82307,not happy
id82308,not happy
id82309,not happy
id82310,happy
id82311,not happy
id82312,not happy
id82313,not happy
id82314,not happy
id82315,not happy
id82316,not happy
id82317,not happy
id82318,not happy
id82319,not happy
id82320,not happy
id82321,not happy
id82322,not happy
id82323,not happy
id82324,not happy
id82325,not happy
id82326,not happy
id82327,not happy
id82328,not happy
id82329,not happy
id82330,not happy
id82331,not happy
id82332,not happy
id82333,not happy
id82334,not happy
id82335,not happy
id82336,not happy
id82337,not happy
id82338,not happy
id82339,not happy
id82340,not happy
id82341,not happy
id82342,not happy
id82343,not happy
id82344,not happy
id82345,not happy
id82346,not happy
id82347,happy
id82348,not happy
id82349,happy
id82350,not happy
id82351,not happy
id82352,not happy
id82353,not happy
id82354,not happy
id82355,not happy
id82356,not happy
id82357,not happy
id82358,not happy
id82359,not happy
id82360,not happy
id82361,not happy
id82362,not happy
id82363,not happy
id82364,not happy
id82365,not happy
id82366,not happy
id82367,not happy
id82368,not happy
id82369,not happy
id82370,not happy
id82371,not happy
id82372,not happy
id82373,not happy
id82374,not happy
id82375,not happy
id82376,not happy
id82377,not happy
id82378,not happy
id82379,not happy
id82380,not happy
id82381,not happy
id82382,not happy
id82383,not happy
id82384,not happy
id82385,not happy
id82386,not happy
id82387,not happy
id82388,not happy
id82389,not happy
id82390,not happy
id82391,not happy
id82392,not happy
id82393,not happy
id82394,not happy
id82395,not happy
id82396,not happy
id82397,not happy
id82398,not happy
id82399,not happy
id82400,not happy
id82401,not happy
id82402,not happy
id82403,not happy
id82404,happy
id82405,not happy
id82406,not happy
id82407,not happy
id82408,not happy
id82409,happy
id82410,not happy
id82411,not happy
id82412,not happy
id82413,not happy
id82414,not happy
id82415,not happy
id82416,not happy
id82417,not happy
id82418,not happy
id82419,not happy
id82420,not happy
id82421,not happy
id82422,not happy
id82423,not happy
id82424,not happy
id82425,happy
id82426,happy
id82427,not happy
id82428,not happy
id82429,not happy
id82430,not happy
id82431,not happy
id82432,not happy
id82433,not happy
id82434,not happy
id82435,not happy
id82436,not happy
id82437,not happy
id82438,not happy
id82439,happy
id82440,not happy
id82441,not happy
id82442,not happy
id82443,not happy
id82444,not happy
id82445,happy
id82446,not happy
id82447,not happy
id82448,not happy
id82449,not happy
id82450,not happy
id82451,not happy
id82452,not happy
id82453,not happy
id82454,not happy
id82455,not happy
id82456,not happy
id82457,not happy
id82458,not happy
id82459,not happy
id82460,not happy
id82461,not happy
id82462,not happy
id82463,happy
id82464,not happy
id82465,not happy
id82466,not happy
id82467,not happy
id82468,not happy
id82469,not happy
id82470,not happy
id82471,not happy
id82472,happy
id82473,not happy
id82474,not happy
id82475,not happy
id82476,not happy
id82477,not happy
id82478,not happy
id82479,not happy
id82480,not happy
id82481,not happy
id82482,not happy
id82483,not happy
id82484,not happy
id82485,not happy
id82486,not happy
id82487,not happy
id82488,not happy
id82489,not happy
id82490,not happy
id82491,not happy
id82492,not happy
id82493,not happy
id82494,not happy
id82495,not happy
id82496,not happy
id82497,happy
id82498,not happy
id82499,not happy
id82500,not happy
id82501,not happy
id82502,not happy
id82503,not happy
id82504,not happy
id82505,not happy
id82506,happy
id82507,not happy
id82508,happy
id82509,not happy
id82510,not happy
id82511,not happy
id82512,not happy
id82513,not happy
id82514,not happy
id82515,not happy
id82516,not happy
id82517,not happy
id82518,not happy
id82519,not happy
id82520,happy
id82521,not happy
id82522,not happy
id82523,not happy
id82524,not happy
id82525,not happy
id82526,not happy
id82527,not happy
id82528,not happy
id82529,not happy
id82530,not happy
id82531,happy
id82532,not happy
id82533,not happy
id82534,not happy
id82535,not happy
id82536,not happy
id82537,not happy
id82538,not happy
id82539,not happy
id82540,not happy
id82541,not happy
id82542,not happy
id82543,not happy
id82544,not happy
id82545,not happy
id82546,not happy
id82547,not happy
id82548,not happy
id82549,happy
id82550,not happy
id82551,not happy
id82552,not happy
id82553,not happy
id82554,not happy
id82555,not happy
id82556,happy
id82557,not happy
id82558,not happy
id82559,not happy
id82560,not happy
id82561,not happy
id82562,not happy
id82563,not happy
id82564,not happy
id82565,not happy
id82566,not happy
id82567,not happy
id82568,not happy
id82569,not happy
id82570,not happy
id82571,not happy
id82572,not happy
id82573,not happy
id82574,not happy
id82575,not happy
id82576,not happy
id82577,not happy
id82578,not happy
id82579,not happy
id82580,not happy
id82581,not happy
id82582,not happy
id82583,happy
id82584,not happy
id82585,not happy
id82586,not happy
id82587,not happy
id82588,not happy
id82589,not happy
id82590,not happy
id82591,not happy
id82592,not happy
id82593,not happy
id82594,not happy
id82595,not happy
id82596,happy
id82597,not happy
id82598,not happy
id82599,not happy
id82600,not happy
id82601,not happy
id82602,not happy
id82603,not happy
id82604,not happy
id82605,not happy
id82606,not happy
id82607,not happy
id82608,not happy
id82609,not happy
id82610,not happy
id82611,not happy
id82612,not happy
id82613,not happy
id82614,not happy
id82615,not happy
id82616,not happy
id82617,not happy
id82618,not happy
id82619,not happy
id82620,not happy
id82621,not happy
id82622,not happy
id82623,not happy
id82624,not happy
id82625,not happy
id82626,not happy
id82627,not happy
id82628,not happy
id82629,happy
id82630,not happy
id82631,not happy
id82632,not happy
id82633,not happy
id82634,not happy
id82635,not happy
id82636,happy
id82637,happy
id82638,not happy
id82639,not happy
id82640,not happy
id82641,not happy
id82642,not happy
id82643,not happy
id82644,not happy
id82645,not happy
id82646,not happy
id82647,not happy
id82648,not happy
id82649,not happy
id82650,not happy
id82651,not happy
id82652,not happy
id82653,not happy
id82654,not happy
id82655,not happy
id82656,not happy
id82657,not happy
id82658,not happy
id82659,not happy
id82660,happy
id82661,happy
id82662,not happy
id82663,not happy
id82664,not happy
id82665,not happy
id82666,not happy
id82667,not happy
id82668,happy
id82669,happy
id82670,not happy
id82671,happy
id82672,not happy
id82673,not happy
id82674,not happy
id82675,not happy
id82676,not happy
id82677,not happy
id82678,happy
id82679,not happy
id82680,not happy
id82681,not happy
id82682,not happy
id82683,not happy
id82684,happy
id82685,not happy
id82686,not happy
id82687,happy
id82688,not happy
id82689,not happy
id82690,not happy
id82691,not happy
